,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
1469,0,18-40,0,5,4,2.0,1970.0,17,1,Institutional Residents
1470,0,18-40,0,5,4,1.0,2350.0,17,0,Institutional Residents
1472,0,18-40,1,5,4,1.0,4621.0,17,0,Institutional Residents
1480,1,40-60,1,1,3,1.0,7330.0,17,1,Institutional Residents
1485,0,60-80,1,1,2,1.0,4230.0,17,0,Institutional Residents
1489,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
1496,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
1502,0,18-40,1,5,7,2.0,2040.0,17,1,Institutional Residents
1505,0,60-80,1,1,3,2.0,4220.0,17,1,Institutional Residents
1506,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
1509,0,18-40,1,5,4,1.0,3960.0,17,0,Institutional Residents
1523,0,18-40,1,5,3,1.0,4622.0,17,0,Institutional Residents
1524,0,18-40,0,5,4,2.0,4030.0,17,1,Institutional Residents
1528,0,18-40,0,5,6,1.0,1760.0,17,1,Institutional Residents
1532,0,18-40,0,5,4,1.0,6260.0,17,1,Institutional Residents
1536,1,60-80,1,5,7,2.0,10.0,17,1,Institutional Residents
1544,0,40-60,1,5,2,1.0,4110.0,17,1,Institutional Residents
1548,0,18-40,1,5,6,3.0,5940.0,17,0,Institutional Residents
1549,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
1551,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
1553,0,18-40,1,5,3,1.0,7810.0,17,1,Institutional Residents
1554,0,18-40,0,5,4,1.0,8140.0,17,0,Institutional Residents
1558,0,18-40,0,5,4,6.0,310.0,16,1,Institutional Residents
1563,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
1578,0,18-40,1,5,4,1.0,4150.0,17,1,Institutional Residents
1582,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
1584,0,18-40,1,5,4,2.0,3930.0,17,0,Institutional Residents
1588,0,18-40,0,5,4,1.0,9645.0,17,1,Institutional Residents
1593,0,40-60,0,5,3,1.0,9620.0,16,1,Institutional Residents
1604,0,18-40,1,5,4,2.0,440.0,17,1,Institutional Residents
1605,0,18-40,0,5,4,1.0,4055.0,16,0,Institutional Residents
1606,0,18-40,1,5,4,2.0,5400.0,17,0,Institutional Residents
1610,0,18-40,1,5,4,1.0,5120.0,17,1,Institutional Residents
1615,0,18-40,0,5,4,2.0,4700.0,17,0,Institutional Residents
1616,0,40-60,1,5,2,1.0,4110.0,17,1,Institutional Residents
1617,0,40-60,1,5,3,2.0,8990.0,17,0,Institutional Residents
1619,0,18-40,0,5,3,4.0,9620.0,16,1,Institutional Residents
1623,0,18-40,1,5,3,1.0,7750.0,16,1,Institutional Residents
1625,0,18-40,1,5,4,1.0,4600.0,17,0,Institutional Residents
1631,0,18-40,0,5,6,2.0,2002.0,17,1,Institutional Residents
1633,0,18-40,1,5,3,1.0,4110.0,17,0,Institutional Residents
1636,0,40-60,0,5,6,1.0,3602.0,17,1,Institutional Residents
1637,0,18-40,1,5,3,1.0,4130.0,17,0,Institutional Residents
1640,0,18-40,1,5,4,1.0,4110.0,17,1,Institutional Residents
1642,0,40-60,0,5,4,2.0,2006.0,16,1,Institutional Residents
1643,0,40-60,0,1,3,1.0,8740.0,16,0,Institutional Residents
1648,0,18-40,0,5,4,1.0,4030.0,17,0,Institutional Residents
1649,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
1650,0,18-40,0,5,4,1.0,5240.0,17,1,Institutional Residents
1660,0,18-40,1,5,3,1.0,4110.0,17,1,Institutional Residents
1661,0,18-40,1,5,4,1.0,4220.0,17,0,Institutional Residents
1662,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
1668,0,18-40,1,5,4,1.0,9645.0,17,1,Institutional Residents
1669,0,40-60,1,5,6,2.0,2040.0,17,1,Institutional Residents
1674,0,18-40,0,5,4,1.0,6260.0,17,1,Institutional Residents
1678,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1686,0,18-40,1,5,4,2.0,4540.0,17,0,Institutional Residents
1690,0,60-80,1,1,3,2.0,4220.0,17,1,Institutional Residents
1695,0,40-60,1,3,6,1.0,5240.0,16,1,Institutional Residents
1697,0,18-40,1,5,6,2.0,5400.0,17,0,Institutional Residents
1704,0,18-40,1,5,5,5.0,4020.0,17,1,Institutional Residents
1705,0,40-60,0,4,4,1.0,9130.0,17,0,Institutional Residents
1709,0,18-40,0,5,3,1.0,4030.0,17,1,Institutional Residents
1712,0,18-40,1,5,3,5.0,9825.0,17,1,Institutional Residents
1713,0,40-60,0,5,3,1.0,4720.0,17,0,Institutional Residents
1717,0,18-40,1,5,4,2.0,5260.0,17,1,Institutional Residents
1722,0,18-40,1,5,4,1.0,4600.0,17,0,Institutional Residents
1723,0,18-40,0,5,3,1.0,4760.0,17,0,Institutional Residents
1725,0,18-40,1,5,4,1.0,4120.0,17,0,Institutional Residents
1728,0,60-80,1,5,3,2.0,7750.0,17,1,Institutional Residents
1737,0,18-40,1,5,4,1.0,4600.0,17,0,Institutional Residents
1739,0,18-40,0,5,4,1.0,4720.0,17,0,Institutional Residents
1753,1,60-80,1,5,7,2.0,10.0,17,1,Institutional Residents
1754,0,18-40,1,5,3,1.0,4435.0,17,1,Institutional Residents
1759,0,18-40,1,5,4,6.0,4600.0,17,0,Institutional Residents
1762,0,60-80,1,5,6,2.0,2040.0,17,1,Institutional Residents
1763,0,18-40,1,5,3,1.0,4720.0,17,1,Institutional Residents
1768,0,60-80,1,5,4,6.0,7350.0,16,1,Institutional Residents
1773,0,18-40,0,5,4,2.0,230.0,17,0,Institutional Residents
1774,0,18-40,1,5,3,6.0,700.0,17,1,Institutional Residents
1777,0,18-40,0,5,4,1.0,8140.0,17,0,Institutional Residents
1779,0,18-40,1,5,4,1.0,3960.0,17,0,Institutional Residents
1784,0,18-40,1,5,4,1.0,4251.0,17,1,Institutional Residents
1791,0,60-80,1,5,4,6.0,7350.0,16,1,Institutional Residents
1797,0,18-40,1,5,4,2.0,4710.0,17,1,Institutional Residents
1806,0,18-40,1,4,3,1.0,8800.0,17,0,Institutional Residents
1812,0,18-40,1,5,7,2.0,2040.0,17,1,Institutional Residents
1814,0,18-40,1,5,4,2.0,2400.0,17,0,Institutional Residents
1815,0,18-40,1,5,5,5.0,4020.0,17,1,Institutional Residents
1816,0,18-40,1,5,4,2.0,4640.0,17,1,Institutional Residents
1818,0,18-40,1,5,4,1.0,2850.0,17,0,Institutional Residents
1821,0,18-40,1,5,5,2.0,5320.0,17,0,Institutional Residents
1822,0,18-40,1,5,4,1.0,6050.0,17,1,Institutional Residents
1825,0,18-40,0,5,3,1.0,4110.0,17,0,Institutional Residents
1829,0,18-40,1,5,4,1.0,4140.0,17,1,Institutional Residents
1832,0,60-80,1,1,3,2.0,4220.0,17,1,Institutional Residents
1834,0,18-40,0,1,3,1.0,9620.0,17,1,Institutional Residents
1838,0,18-40,0,3,4,1.0,9620.0,17,1,Institutional Residents
1846,0,18-40,0,5,3,1.0,8140.0,16,1,Institutional Residents
1848,0,18-40,1,5,4,1.0,4220.0,17,1,Institutional Residents
1854,0,18-40,0,5,3,1.0,4230.0,17,0,Institutional Residents
1858,0,18-40,0,5,3,2.0,230.0,17,0,Institutional Residents
1860,0,18-40,0,5,3,1.0,2016.0,16,0,Institutional Residents
1865,0,18-40,0,5,3,1.0,4760.0,17,0,Institutional Residents
1866,0,40-60,1,5,3,1.0,9600.0,16,1,Institutional Residents
1867,0,18-40,0,5,4,1.0,4020.0,17,1,Institutional Residents
1868,0,18-40,1,5,4,1.0,2722.0,17,1,Institutional Residents
1869,0,18-40,0,5,3,1.0,5240.0,16,1,Institutional Residents
1873,0,18-40,0,5,4,2.0,4622.0,17,0,Institutional Residents
1875,0,18-40,0,5,3,1.0,9640.0,16,1,Institutional Residents
1877,0,18-40,1,5,4,1.0,4020.0,17,1,Institutional Residents
1878,0,18-40,0,5,3,1.0,9640.0,16,1,Institutional Residents
1886,0,18-40,1,5,6,1.0,4000.0,17,1,Institutional Residents
1887,0,18-40,0,5,4,1.0,230.0,17,1,Institutional Residents
1894,0,18-40,1,5,4,2.0,725.0,17,0,Institutional Residents
1895,0,18-40,0,5,3,1.0,310.0,16,1,Institutional Residents
1897,0,18-40,1,5,4,2.0,2350.0,17,1,Institutional Residents
1900,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1903,0,18-40,1,5,4,1.0,4220.0,17,1,Institutional Residents
1904,0,18-40,1,5,3,1.0,6250.0,16,1,Institutional Residents
1907,0,18-40,1,5,4,1.0,565.0,17,1,Institutional Residents
1909,0,18-40,1,5,4,1.0,310.0,17,0,Institutional Residents
1914,0,40-60,1,5,6,2.0,2040.0,17,1,Institutional Residents
1925,0,60-80,1,1,2,1.0,4230.0,17,0,Institutional Residents
1927,0,18-40,1,5,4,3.0,440.0,17,0,Institutional Residents
1928,0,18-40,1,5,4,1.0,7810.0,17,1,Institutional Residents
1932,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1939,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
1941,0,18-40,1,5,3,3.0,4220.0,17,1,Institutional Residents
1950,0,18-40,0,5,4,5.0,9830.0,17,1,Institutional Residents
1961,0,18-40,1,5,4,1.0,3960.0,17,0,Institutional Residents
1964,0,18-40,1,5,4,2.0,5420.0,17,0,Institutional Residents
1966,0,18-40,0,5,4,1.0,4720.0,17,0,Institutional Residents
1970,0,18-40,1,5,3,1.0,4130.0,17,0,Institutional Residents
1977,0,18-40,0,5,4,1.0,4020.0,17,1,Institutional Residents
1979,0,18-40,0,5,4,2.0,5400.0,17,0,Institutional Residents
1980,0,18-40,0,5,4,2.0,110.0,17,1,Institutional Residents
1981,0,18-40,1,5,3,1.0,6050.0,16,1,Institutional Residents
1982,0,40-60,1,5,4,1.0,2360.0,16,1,Institutional Residents
1983,0,40-60,0,3,4,2.0,4600.0,17,0,Institutional Residents
1986,0,18-40,0,5,5,1.0,4760.0,17,1,Institutional Residents
1987,0,18-40,1,5,4,2.0,4621.0,17,0,Institutional Residents
1991,0,18-40,1,5,4,1.0,4010.0,17,1,Institutional Residents
1993,0,18-40,1,5,4,1.0,6260.0,16,1,Institutional Residents
1994,0,18-40,0,5,3,1.0,8740.0,17,0,Institutional Residents
1996,0,18-40,0,1,3,1.0,4230.0,17,0,Institutional Residents
2001,0,18-40,0,5,3,1.0,2300.0,17,0,Institutional Residents
2004,0,18-40,0,5,4,1.0,4220.0,17,1,Institutional Residents
2011,0,18-40,1,5,4,1.0,6515.0,16,1,Institutional Residents
2021,0,40-60,1,5,3,1.0,7640.0,16,1,Institutional Residents
2022,1,18-40,1,5,6,1.0,710.0,17,0,Institutional Residents
2023,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
2025,0,18-40,0,1,3,1.0,9620.0,17,1,Institutional Residents
2030,0,18-40,1,5,4,6.0,440.0,16,1,Institutional Residents
2031,0,18-40,1,5,4,2.0,5420.0,17,1,Institutional Residents
2033,0,18-40,1,5,4,1.0,440.0,17,1,Institutional Residents
2034,1,40-60,1,1,3,1.0,7330.0,17,1,Institutional Residents
2036,0,18-40,0,5,3,1.0,9640.0,16,1,Institutional Residents
2040,0,18-40,1,5,3,1.0,6600.0,16,1,Institutional Residents
2045,0,18-40,1,5,4,2.0,230.0,17,0,Institutional Residents
2049,0,18-40,1,5,3,1.0,9620.0,17,1,Institutional Residents
2058,0,18-40,0,5,3,4.0,3655.0,17,0,Institutional Residents
2059,0,60-80,1,5,6,2.0,2040.0,17,1,Institutional Residents
2064,0,18-40,0,5,4,2.0,5860.0,17,1,Institutional Residents
2065,0,18-40,1,5,7,2.0,2545.0,17,0,Institutional Residents
2067,0,18-40,1,5,4,4.0,5400.0,17,0,Institutional Residents
2070,0,18-40,0,5,4,1.0,4760.0,17,1,Institutional Residents
2074,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
2080,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2081,0,18-40,1,5,3,1.0,230.0,17,1,Institutional Residents
2085,0,18-40,1,5,4,1.0,6220.0,16,1,Institutional Residents
2086,0,18-40,0,5,4,3.0,1050.0,17,1,Institutional Residents
2087,0,40-60,1,5,2,1.0,4110.0,17,1,Institutional Residents
2088,0,18-40,1,5,4,1.0,5400.0,17,0,Institutional Residents
2095,0,18-40,0,5,3,1.0,4130.0,17,1,Institutional Residents
2096,0,18-40,0,5,4,1.0,8800.0,17,0,Institutional Residents
2097,0,18-40,0,5,3,1.0,9620.0,16,1,Institutional Residents
2103,0,60-80,1,1,2,1.0,4230.0,17,0,Institutional Residents
2108,0,40-60,1,5,4,1.0,4220.0,17,1,Institutional Residents
2109,0,18-40,1,5,3,5.0,3421.0,17,1,Institutional Residents
2110,0,18-40,1,5,4,4.0,2205.0,17,0,Institutional Residents
2113,0,18-40,1,5,4,1.0,5740.0,17,1,Institutional Residents
2118,0,18-40,1,5,4,1.0,2435.0,17,0,Institutional Residents
2120,0,18-40,0,5,4,1.0,9620.0,17,1,Institutional Residents
2123,0,18-40,1,5,7,2.0,2040.0,17,1,Institutional Residents
2130,0,18-40,0,1,6,1.0,1240.0,17,0,Institutional Residents
2132,0,40-60,1,5,4,2.0,8990.0,17,1,Institutional Residents
2133,0,18-40,1,5,4,1.0,4720.0,17,1,Institutional Residents
2137,0,18-40,0,5,3,1.0,4020.0,16,1,Institutional Residents
2139,0,40-60,0,5,3,1.0,4251.0,16,1,Institutional Residents
2141,0,18-40,1,5,3,1.0,4150.0,17,0,Institutional Residents
2146,0,18-40,1,5,4,6.0,4220.0,17,0,Institutional Residents
2149,0,18-40,1,5,4,1.0,5260.0,17,0,Institutional Residents
2150,0,18-40,1,5,4,1.0,4710.0,17,0,Institutional Residents
2157,0,18-40,1,5,4,1.0,8740.0,17,1,Institutional Residents
2158,0,18-40,1,5,4,1.0,2002.0,17,0,Institutional Residents
2159,0,18-40,1,5,4,2.0,440.0,17,1,Institutional Residents
2161,0,18-40,1,5,4,5.0,7210.0,17,1,Institutional Residents
2163,0,18-40,0,5,3,1.0,9640.0,16,1,Institutional Residents
2168,0,18-40,1,5,4,3.0,2435.0,17,0,Institutional Residents
2169,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
2175,0,18-40,0,5,3,1.0,4110.0,17,0,Institutional Residents
2176,0,60-80,1,5,6,2.0,2040.0,17,1,Institutional Residents
2177,0,18-40,1,5,4,2.0,710.0,17,1,Institutional Residents
2178,0,18-40,1,5,4,1.0,4220.0,17,1,Institutional Residents
2181,0,18-40,0,1,3,1.0,4220.0,17,1,Institutional Residents
2182,0,18-40,0,5,3,1.0,4055.0,16,1,Institutional Residents
2186,0,18-40,0,5,4,1.0,565.0,17,1,Institutional Residents
2192,0,18-40,0,5,6,1.0,5740.0,17,0,Institutional Residents
2194,0,18-40,1,5,4,2.0,230.0,17,1,Institutional Residents
2203,0,18-40,1,5,5,2.0,230.0,17,0,Institutional Residents
2204,0,18-40,1,5,4,2.0,2350.0,17,1,Institutional Residents
2213,0,18-40,0,5,4,1.0,2350.0,17,0,Institutional Residents
2216,0,18-40,1,5,7,2.0,2040.0,17,1,Institutional Residents
2217,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2220,0,18-40,0,1,3,1.0,4220.0,17,1,Institutional Residents
2224,0,18-40,1,5,4,1.0,6260.0,16,1,Institutional Residents
2226,0,18-40,0,5,3,1.0,4622.0,17,0,Institutional Residents
2233,0,18-40,0,5,4,1.0,4150.0,17,0,Institutional Residents
2245,0,18-40,1,5,4,1.0,5522.0,17,0,Institutional Residents
2246,0,18-40,0,1,3,1.0,4230.0,17,0,Institutional Residents
2253,0,18-40,1,5,6,2.0,2002.0,17,1,Institutional Residents
2258,0,18-40,1,5,3,1.0,4720.0,17,0,Institutional Residents
2263,0,18-40,1,5,4,3.0,1050.0,17,1,Institutional Residents
2273,0,18-40,1,5,4,1.0,3300.0,17,1,Institutional Residents
2277,0,18-40,1,1,4,1.0,4220.0,17,0,Institutional Residents
2292,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2298,0,18-40,0,5,3,1.0,4230.0,17,0,Institutional Residents
2301,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2305,0,18-40,0,5,4,4.0,4110.0,17,1,Institutional Residents
2306,0,18-40,1,5,4,2.0,3930.0,17,0,Institutional Residents
2309,0,18-40,1,5,4,4.0,4420.0,17,1,Institutional Residents
2315,0,18-40,0,5,3,1.0,9130.0,17,0,Institutional Residents
2317,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2325,0,18-40,1,5,4,2.0,7800.0,17,0,Institutional Residents
2326,0,40-60,0,3,3,4.0,8300.0,16,1,Institutional Residents
2328,0,18-40,0,5,4,1.0,4760.0,17,0,Institutional Residents
2333,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
2337,0,40-60,1,5,3,2.0,8990.0,17,0,Institutional Residents
2342,0,60-80,1,3,7,1.0,2205.0,16,1,Institutional Residents
2350,0,18-40,0,5,4,2.0,2350.0,17,0,Institutional Residents
2351,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
2352,0,18-40,1,5,7,2.0,2040.0,17,1,Institutional Residents
2356,0,40-60,0,3,3,1.0,4020.0,17,1,Institutional Residents
2357,0,18-40,1,5,4,2.0,5400.0,17,0,Institutional Residents
2360,0,18-40,1,5,3,2.0,4700.0,17,1,Institutional Residents
2365,0,18-40,1,5,4,2.0,726.0,17,0,Institutional Residents
2366,0,18-40,0,5,3,1.0,6410.0,16,1,Institutional Residents
2367,0,18-40,0,5,3,1.0,5610.0,17,0,Institutional Residents
2373,0,18-40,0,5,3,1.0,4760.0,17,0,Institutional Residents
2382,0,18-40,0,5,3,1.0,8140.0,16,1,Institutional Residents
2384,0,18-40,0,5,4,3.0,4622.0,17,0,Institutional Residents
2388,0,18-40,1,5,3,1.0,2721.0,17,0,Institutional Residents
2390,0,40-60,1,5,4,1.0,4220.0,17,1,Institutional Residents
2393,0,40-60,0,3,3,1.0,4020.0,17,1,Institutional Residents
2397,0,18-40,0,5,4,4.0,1021.0,17,1,Institutional Residents
2401,0,18-40,0,5,4,1.0,4720.0,17,0,Institutional Residents
2403,0,18-40,0,1,3,1.0,9620.0,17,1,Institutional Residents
2404,0,18-40,1,5,4,4.0,5400.0,17,0,Institutional Residents
2407,0,18-40,0,5,3,1.0,4110.0,17,0,Institutional Residents
2411,0,18-40,0,5,3,3.0,4251.0,17,1,Institutional Residents
2418,0,18-40,1,5,4,1.0,6050.0,17,1,Institutional Residents
2423,0,18-40,0,5,4,5.0,9825.0,17,1,Institutional Residents
2426,0,18-40,1,1,3,1.0,310.0,16,1,Institutional Residents
2427,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2428,0,18-40,0,5,4,1.0,4760.0,17,1,Institutional Residents
2430,0,18-40,1,5,3,1.0,8140.0,16,1,Institutional Residents
2431,0,18-40,0,5,4,1.0,1430.0,17,1,Institutional Residents
2433,1,40-60,1,1,3,1.0,7330.0,17,1,Institutional Residents
2439,0,18-40,1,5,4,2.0,5320.0,17,0,Institutional Residents
2443,0,18-40,0,5,4,3.0,1050.0,17,1,Institutional Residents
2444,0,40-60,0,1,3,6.0,5510.0,16,1,Institutional Residents
2445,0,18-40,0,5,4,1.0,10.0,17,1,Institutional Residents
2450,0,18-40,0,5,4,2.0,2634.0,17,1,Institutional Residents
2451,0,40-60,1,5,4,2.0,8990.0,17,1,Institutional Residents
2455,0,18-40,1,5,6,4.0,4110.0,17,0,Institutional Residents
2456,0,18-40,1,5,4,6.0,4600.0,17,0,Institutional Residents
2457,0,18-40,1,5,4,2.0,4640.0,17,0,Institutional Residents
2459,0,18-40,0,5,4,1.0,9645.0,17,1,Institutional Residents
2461,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
2466,0,18-40,1,5,6,1.0,2545.0,17,1,Institutional Residents
2467,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2469,0,18-40,0,5,7,1.0,20.0,17,1,Institutional Residents
2484,1,40-60,1,1,3,1.0,7330.0,17,1,Institutional Residents
2486,0,18-40,1,5,4,1.0,4220.0,17,1,Institutional Residents
2489,0,18-40,1,5,3,4.0,5740.0,17,0,Institutional Residents
2494,0,18-40,1,5,4,1.0,440.0,16,1,Institutional Residents
2498,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2501,0,18-40,0,5,2,1.0,9640.0,16,1,Institutional Residents
2504,0,18-40,1,5,4,2.0,440.0,17,0,Institutional Residents
2505,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2507,0,18-40,1,5,3,1.0,6600.0,16,1,Institutional Residents
2511,0,18-40,1,5,4,2.0,335.0,17,0,Institutional Residents
2519,0,18-40,1,5,5,1.0,7140.0,17,1,Institutional Residents
2522,0,18-40,1,5,4,1.0,4720.0,17,1,Institutional Residents
2534,0,40-60,1,5,4,1.0,2360.0,16,1,Institutional Residents
2536,0,18-40,1,5,4,1.0,4850.0,17,1,Institutional Residents
2538,0,18-40,1,5,4,1.0,4700.0,17,1,Institutional Residents
2539,0,18-40,1,5,6,1.0,4000.0,17,1,Institutional Residents
2544,0,18-40,1,5,4,2.0,3422.0,17,0,Institutional Residents
2555,0,18-40,1,5,4,1.0,2435.0,17,0,Institutional Residents
2563,0,40-60,1,5,3,1.0,9300.0,16,1,Institutional Residents
2567,0,18-40,1,5,4,1.0,7340.0,17,1,Institutional Residents
2568,0,18-40,1,5,5,1.0,5240.0,16,0,Institutional Residents
2575,0,18-40,1,5,4,4.0,4435.0,17,1,Institutional Residents
2577,0,18-40,0,5,4,1.0,6230.0,16,1,Institutional Residents
2583,0,18-40,1,5,4,1.0,4020.0,17,1,Institutional Residents
2588,0,18-40,1,5,4,1.0,800.0,17,1,Institutional Residents
2590,0,18-40,1,5,3,1.0,8000.0,16,1,Institutional Residents
2591,0,18-40,1,5,4,1.0,5120.0,17,0,Institutional Residents
2595,0,18-40,1,5,4,1.0,5740.0,17,0,Institutional Residents
2601,0,18-40,1,5,3,1.0,4230.0,17,0,Institutional Residents
2602,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
2614,0,40-60,1,5,3,2.0,8990.0,17,0,Institutional Residents
2618,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
2622,0,60-80,1,5,3,2.0,4220.0,17,1,Institutional Residents
2626,0,18-40,1,3,4,1.0,6050.0,16,1,Institutional Residents
2631,0,18-40,0,5,4,1.0,1022.0,17,1,Institutional Residents
2635,0,18-40,1,5,4,3.0,1050.0,17,1,Institutional Residents
2646,0,40-60,1,5,4,1.0,4720.0,16,1,Institutional Residents
2647,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
2650,0,60-80,1,5,3,2.0,7750.0,17,1,Institutional Residents
2659,0,18-40,1,5,3,2.0,2545.0,17,1,Institutional Residents
2661,0,18-40,1,5,4,1.0,850.0,17,1,Institutional Residents
2663,0,40-60,0,5,3,1.0,4720.0,17,0,Institutional Residents
2664,0,40-60,0,5,3,1.0,4720.0,17,0,Institutional Residents
2676,0,18-40,1,5,5,1.0,7010.0,17,1,Institutional Residents
2692,0,18-40,0,5,4,1.0,4020.0,17,1,Institutional Residents
2695,0,18-40,1,5,4,2.0,4220.0,17,0,Institutional Residents
2700,0,60-80,1,5,7,2.0,2040.0,17,1,Institutional Residents
2704,0,18-40,0,5,3,2.0,4622.0,17,0,Institutional Residents
2707,0,18-40,0,5,4,1.0,845.0,17,1,Institutional Residents
2712,0,18-40,0,5,4,4.0,4435.0,17,1,Institutional Residents
2723,0,60-80,1,1,3,2.0,4220.0,17,1,Institutional Residents
2728,0,60-80,1,5,2,2.0,8990.0,17,1,Institutional Residents
2739,0,18-40,0,5,3,1.0,4110.0,17,0,Institutional Residents
2740,0,60-80,1,5,6,2.0,2040.0,17,1,Institutional Residents
2744,0,18-40,1,5,3,1.0,4640.0,17,0,Institutional Residents
2747,0,18-40,0,5,4,1.0,4720.0,17,0,Institutional Residents
2750,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
2755,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
2759,0,40-60,1,5,3,1.0,9630.0,17,1,Institutional Residents
2760,0,18-40,1,5,3,1.0,4760.0,17,1,Institutional Residents
2773,0,18-40,1,5,4,2.0,5420.0,17,0,Institutional Residents
2778,0,18-40,0,5,3,1.0,9130.0,17,0,Institutional Residents
2781,0,18-40,1,5,4,2.0,2350.0,17,1,Institutional Residents
2783,0,18-40,1,5,4,4.0,5860.0,17,0,Institutional Residents
2795,0,18-40,0,5,3,1.0,9620.0,16,1,Institutional Residents
2799,0,18-40,0,5,3,1.0,2300.0,17,0,Institutional Residents
2807,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
2810,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2812,0,60-80,1,1,2,1.0,4230.0,17,0,Institutional Residents
2814,0,18-40,1,5,3,1.0,4760.0,17,1,Institutional Residents
2816,0,18-40,1,5,5,1.0,5610.0,17,0,Institutional Residents
2817,0,18-40,1,5,4,1.0,4010.0,17,1,Institutional Residents
2818,0,40-60,1,5,6,2.0,2040.0,17,1,Institutional Residents
2822,0,18-40,1,5,4,1.0,4600.0,17,0,Institutional Residents
2824,0,40-60,1,3,6,1.0,5240.0,16,1,Institutional Residents
2827,0,40-60,0,4,4,1.0,9130.0,17,0,Institutional Residents
2830,0,40-60,1,3,4,1.0,4720.0,16,1,Institutional Residents
2833,0,18-40,0,5,3,1.0,5610.0,17,0,Institutional Residents
