,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
809,0,18-40,1,5,4,1.0,3300.0,17,0,Institutional Residents
810,0,18-40,1,5,3,5.0,7210.0,17,1,Institutional Residents
811,0,18-40,1,5,4,1.0,3960.0,17,0,Institutional Residents
817,0,18-40,0,3,4,1.0,4230.0,17,0,Institutional Residents
819,0,18-40,1,5,4,1.0,3300.0,17,0,Institutional Residents
820,0,18-40,1,5,4,1.0,4140.0,17,0,Institutional Residents
821,0,18-40,1,3,5,1.0,5240.0,17,0,Institutional Residents
822,0,18-40,1,5,3,1.0,5860.0,17,0,Institutional Residents
823,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
825,0,18-40,1,1,4,2.0,2205.0,17,1,Institutional Residents
828,0,18-40,1,5,4,1.0,6260.0,16,1,Institutional Residents
829,0,18-40,1,5,4,1.0,2722.0,17,1,Institutional Residents
832,0,40-60,1,1,5,1.0,600.0,16,0,Institutional Residents
833,0,40-60,1,5,3,1.0,4140.0,17,1,Institutional Residents
835,0,18-40,1,5,4,2.0,2634.0,17,1,Institutional Residents
836,0,18-40,1,5,4,1.0,4740.0,17,0,Institutional Residents
837,0,18-40,1,5,3,1.0,7340.0,17,0,Institutional Residents
840,0,18-40,1,5,4,1.0,2634.0,17,0,Institutional Residents
842,0,40-60,1,3,3,1.0,6115.0,16,1,Institutional Residents
845,0,18-40,1,1,4,1.0,9130.0,17,1,Institutional Residents
846,0,18-40,1,5,4,1.0,6765.0,17,1,Institutional Residents
847,0,18-40,1,5,4,1.0,4040.0,17,1,Institutional Residents
849,0,18-40,1,5,4,1.0,2025.0,17,0,Institutional Residents
851,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
853,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
854,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
855,0,18-40,1,5,4,1.0,9130.0,17,0,Institutional Residents
857,0,18-40,0,5,4,1.0,5740.0,17,0,Institutional Residents
858,0,18-40,1,5,4,1.0,7750.0,17,0,Institutional Residents
859,0,18-40,1,5,4,1.0,7750.0,17,0,Institutional Residents
860,0,18-40,1,5,4,1.0,4840.0,17,1,Institutional Residents
862,0,18-40,1,5,3,4.0,4251.0,17,1,Institutional Residents
863,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
864,0,18-40,1,1,3,1.0,9620.0,16,1,Institutional Residents
866,0,60-80,1,5,0,1.0,8710.0,17,0,Institutional Residents
867,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
868,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
869,0,18-40,1,3,3,1.0,8740.0,16,0,Institutional Residents
874,0,18-40,1,5,4,1.0,6230.0,17,1,Institutional Residents
876,0,18-40,1,5,3,1.0,5860.0,17,0,Institutional Residents
877,0,18-40,1,5,3,1.0,9620.0,16,1,Institutional Residents
878,0,18-40,1,5,4,4.0,4600.0,17,0,Institutional Residents
879,0,18-40,1,5,4,1.0,2170.0,17,1,Institutional Residents
880,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
881,0,18-40,1,5,4,2.0,2634.0,17,1,Institutional Residents
885,0,40-60,1,1,5,1.0,600.0,16,0,Institutional Residents
887,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
889,0,18-40,1,1,4,1.0,4020.0,17,0,Institutional Residents
892,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
893,0,18-40,0,5,4,1.0,2545.0,17,1,Institutional Residents
894,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
895,0,18-40,1,5,4,2.0,2545.0,17,0,Institutional Residents
896,0,18-40,1,5,6,1.0,2002.0,17,0,Institutional Residents
897,0,18-40,1,5,4,1.0,8320.0,17,0,Institutional Residents
898,0,18-40,0,1,7,1.0,3645.0,17,1,Institutional Residents
899,0,18-40,1,5,4,1.0,2545.0,17,0,Institutional Residents
901,0,18-40,0,5,6,1.0,2350.0,17,0,Institutional Residents
907,0,18-40,1,5,4,1.0,6800.0,17,1,Institutional Residents
910,0,18-40,1,5,4,1.0,2545.0,17,0,Institutional Residents
911,0,18-40,1,5,4,1.0,3300.0,17,0,Institutional Residents
915,0,18-40,1,5,4,1.0,1240.0,17,0,Institutional Residents
916,0,18-40,1,5,4,1.0,7200.0,17,1,Institutional Residents
917,0,18-40,1,5,4,1.0,4920.0,17,1,Institutional Residents
918,0,18-40,1,5,4,1.0,4840.0,17,1,Institutional Residents
920,0,18-40,1,5,4,1.0,940.0,17,1,Institutional Residents
925,0,18-40,1,5,4,4.0,5120.0,17,0,Institutional Residents
927,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
934,0,18-40,1,1,3,1.0,4010.0,16,1,Institutional Residents
937,0,18-40,1,5,5,1.0,4110.0,17,0,Institutional Residents
939,1,18-40,1,1,7,4.0,2205.0,17,1,Institutional Residents
940,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
941,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
942,0,18-40,1,1,4,2.0,2006.0,17,0,Institutional Residents
947,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
948,0,18-40,1,5,4,1.0,4720.0,16,1,Institutional Residents
950,0,18-40,1,5,4,1.0,4810.0,17,1,Institutional Residents
953,0,18-40,0,5,4,1.0,5110.0,17,1,Institutional Residents
954,0,18-40,1,5,4,1.0,8800.0,17,0,Institutional Residents
955,0,18-40,1,5,4,1.0,6260.0,17,1,Institutional Residents
957,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
963,0,18-40,1,5,4,1.0,5860.0,17,0,Institutional Residents
968,0,40-60,1,3,3,1.0,6260.0,16,0,Institutional Residents
970,0,18-40,0,1,3,1.0,4020.0,17,1,Institutional Residents
975,0,18-40,1,5,4,1.0,150.0,16,1,Institutional Residents
976,0,18-40,1,5,4,1.0,1240.0,17,0,Institutional Residents
978,0,18-40,1,5,4,1.0,2861.0,17,1,Institutional Residents
979,0,40-60,1,3,3,3.0,5240.0,17,1,Institutional Residents
980,0,18-40,1,5,4,1.0,9610.0,16,1,Institutional Residents
982,0,18-40,1,5,4,1.0,6260.0,17,1,Institutional Residents
986,0,40-60,1,5,3,1.0,6230.0,16,1,Institutional Residents
988,0,18-40,1,5,4,1.0,4920.0,17,1,Institutional Residents
991,0,18-40,1,5,1,1.0,8710.0,17,1,Institutional Residents
992,0,18-40,1,5,4,1.0,5740.0,17,0,Institutional Residents
995,0,18-40,1,5,4,1.0,3930.0,17,1,Institutional Residents
996,0,18-40,1,5,4,2.0,2634.0,17,1,Institutional Residents
997,0,18-40,1,5,4,1.0,1240.0,17,0,Institutional Residents
998,0,18-40,1,5,4,1.0,4251.0,17,1,Institutional Residents
1000,0,18-40,1,5,4,2.0,6355.0,17,1,Institutional Residents
1002,0,18-40,1,5,4,2.0,4220.0,17,1,Institutional Residents
1003,0,18-40,0,5,3,1.0,4850.0,17,0,Institutional Residents
1004,1,18-40,1,5,4,1.0,1935.0,17,1,Institutional Residents
1007,0,40-60,1,1,7,1.0,440.0,16,1,Institutional Residents
1009,0,18-40,1,5,3,4.0,3960.0,17,1,Institutional Residents
1013,0,18-40,1,5,4,1.0,2350.0,17,0,Institutional Residents
1016,0,18-40,0,5,4,5.0,9825.0,17,0,Institutional Residents
1018,0,18-40,1,5,4,4.0,2722.0,17,1,Institutional Residents
1019,0,18-40,1,5,4,1.0,2722.0,17,1,Institutional Residents
1021,0,18-40,1,5,4,1.0,6800.0,17,1,Institutional Residents
1023,0,18-40,1,1,7,1.0,4700.0,17,1,Institutional Residents
1024,0,18-40,1,5,4,1.0,4655.0,17,0,Institutional Residents
1025,0,18-40,1,5,5,1.0,7200.0,17,1,Institutional Residents
1026,0,18-40,1,5,4,1.0,3655.0,17,0,Institutional Residents
1030,0,18-40,1,5,4,1.0,5610.0,17,1,Institutional Residents
1031,0,18-40,0,5,4,1.0,4055.0,17,1,Institutional Residents
1032,0,18-40,1,1,7,1.0,4700.0,17,1,Institutional Residents
1035,0,18-40,1,1,4,1.0,7010.0,17,0,Institutional Residents
1036,0,18-40,1,5,3,4.0,3960.0,17,1,Institutional Residents
1037,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
1039,0,18-40,1,5,4,1.0,3603.0,17,0,Institutional Residents
1040,0,18-40,1,5,4,1.0,3930.0,17,1,Institutional Residents
1043,0,18-40,1,5,4,1.0,4220.0,17,0,Institutional Residents
1046,0,18-40,1,5,4,1.0,4055.0,17,0,Institutional Residents
1048,0,18-40,1,5,4,1.0,4655.0,17,0,Institutional Residents
1050,0,18-40,1,5,6,4.0,2545.0,17,1,Institutional Residents
1051,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1052,0,18-40,1,5,4,1.0,4710.0,17,1,Institutional Residents
1054,0,18-40,1,5,4,1.0,4220.0,17,1,Institutional Residents
1057,0,18-40,1,5,3,1.0,8710.0,17,1,Institutional Residents
1059,0,18-40,1,5,3,1.0,9130.0,16,1,Institutional Residents
1060,0,18-40,0,5,4,1.0,4110.0,17,0,Institutional Residents
1061,0,60-80,1,3,3,1.0,8710.0,17,0,Institutional Residents
1062,0,18-40,1,5,3,1.0,8990.0,16,1,Institutional Residents
1067,0,18-40,1,5,4,1.0,2025.0,17,0,Institutional Residents
1069,0,18-40,1,5,3,1.0,4020.0,16,0,Institutional Residents
1072,0,18-40,1,5,4,1.0,4655.0,17,0,Institutional Residents
1079,0,18-40,1,5,5,1.0,8740.0,17,1,Institutional Residents
1083,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1084,0,40-60,1,5,3,1.0,4140.0,17,1,Institutional Residents
1085,0,18-40,1,5,4,1.0,1240.0,17,0,Institutional Residents
1086,0,18-40,1,5,4,1.0,5860.0,17,0,Institutional Residents
1087,0,18-40,1,5,1,1.0,4020.0,16,1,Institutional Residents
1088,0,18-40,0,5,4,1.0,5740.0,17,0,Institutional Residents
1089,0,18-40,1,5,4,1.0,4840.0,17,1,Institutional Residents
1090,0,18-40,1,5,4,1.0,6230.0,17,1,Institutional Residents
1092,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1093,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
1095,0,18-40,1,5,4,1.0,1240.0,17,0,Institutional Residents
1096,0,18-40,1,5,4,1.0,7750.0,17,1,Institutional Residents
1097,1,60-80,1,2,3,1.0,800.0,16,0,Institutional Residents
1098,0,18-40,1,5,3,1.0,7340.0,17,0,Institutional Residents
1099,0,18-40,1,5,3,1.0,8710.0,17,1,Institutional Residents
1103,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
1105,0,18-40,1,5,4,1.0,5330.0,17,1,Institutional Residents
1110,0,40-60,1,3,3,3.0,5240.0,17,1,Institutional Residents
1112,0,18-40,1,5,4,2.0,1031.0,17,1,Institutional Residents
1114,0,18-40,1,5,4,3.0,3960.0,17,0,Institutional Residents
1116,0,18-40,1,5,4,1.0,2350.0,17,0,Institutional Residents
1118,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1120,0,18-40,1,5,4,1.0,3602.0,17,0,Institutional Residents
1121,0,18-40,1,1,4,4.0,5740.0,17,0,Institutional Residents
1123,0,40-60,1,3,3,1.0,6260.0,16,0,Institutional Residents
1124,0,18-40,1,5,5,1.0,5240.0,17,0,Institutional Residents
1126,0,18-40,1,5,3,1.0,9130.0,17,0,Institutional Residents
1127,0,18-40,1,5,5,1.0,340.0,17,1,Institutional Residents
1128,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1130,0,18-40,1,3,5,1.0,5240.0,17,0,Institutional Residents
1131,0,18-40,1,5,4,2.0,6355.0,17,1,Institutional Residents
1134,0,18-40,1,5,4,1.0,6800.0,17,1,Institutional Residents
1136,0,18-40,1,5,4,2.0,2025.0,17,1,Institutional Residents
1139,0,18-40,1,5,4,2.0,5320.0,17,0,Institutional Residents
1141,0,18-40,1,5,4,1.0,5330.0,17,1,Institutional Residents
1145,0,18-40,1,3,4,1.0,9620.0,0,1,Self and Spouse
1146,1,40-60,1,1,7,3.0,230.0,0,0,Self and Spouse
1147,1,60-80,0,1,7,6.0,3630.0,1,1,Self and Spouse
1148,0,18-40,1,5,6,6.0,3245.0,10,0,Extended and Distant Relatives
1149,1,40-60,1,1,5,1.0,6730.0,0,1,Self and Spouse
1157,1,60-80,1,1,7,1.0,2850.0,0,1,Self and Spouse
1159,1,18-40,1,1,3,6.0,6410.0,0,1,Self and Spouse
1160,0,18-40,1,1,5,1.0,5840.0,1,0,Self and Spouse
1163,0,18-40,0,5,6,1.0,1021.0,0,0,Self and Spouse
1164,1,40-60,0,1,7,4.0,2205.0,0,1,Self and Spouse
1165,1,40-60,1,1,7,4.0,2435.0,1,0,Self and Spouse
1169,1,18-40,1,1,6,5.0,5550.0,1,1,Self and Spouse
1175,1,60-80,1,1,5,4.0,6010.0,0,0,Self and Spouse
1176,0,60-80,1,1,3,4.0,5860.0,1,1,Self and Spouse
1178,1,40-60,1,1,6,7.0,440.0,1,1,Self and Spouse
1179,0,40-60,1,2,4,1.0,5860.0,0,0,Self and Spouse
1180,0,18-40,0,5,4,6.0,4510.0,2,0,Direct Dependents
1182,1,40-60,1,1,4,1.0,4850.0,0,1,Self and Spouse
1183,1,40-60,1,1,3,7.0,440.0,1,0,Self and Spouse
1185,0,18-40,1,5,3,1.0,4760.0,7,1,Direct Dependents
1186,0,40-60,1,1,4,1.0,9122.0,0,0,Self and Spouse
1190,0,40-60,1,1,6,4.0,5260.0,0,0,Self and Spouse
1191,1,40-60,1,1,3,3.0,9005.0,1,1,Self and Spouse
1193,0,18-40,1,1,6,1.0,2545.0,0,0,Self and Spouse
1197,1,60-80,1,1,6,1.0,3255.0,0,1,Self and Spouse
1199,0,18-40,0,5,4,2.0,3645.0,0,0,Self and Spouse
1200,0,18-40,1,5,6,1.0,2722.0,0,1,Self and Spouse
1201,0,18-40,1,5,3,1.0,8990.0,12,1,Peers and Similar Relations
1202,1,40-60,1,3,3,1.0,6305.0,0,1,Self and Spouse
1203,0,80-100,1,2,4,1.0,8740.0,0,0,Self and Spouse
1204,0,18-40,1,5,4,1.0,5740.0,0,0,Self and Spouse
1205,0,40-60,1,3,5,1.0,5240.0,0,0,Self and Spouse
1206,0,18-40,1,5,4,1.0,9620.0,2,1,Direct Dependents
1209,1,18-40,1,3,6,1.0,440.0,0,0,Self and Spouse
1214,0,40-60,1,3,4,1.0,3645.0,0,0,Self and Spouse
1217,1,40-60,1,1,7,1.0,10.0,0,1,Self and Spouse
1218,0,40-60,1,1,4,2.0,420.0,1,0,Self and Spouse
1219,0,18-40,1,5,4,1.0,4760.0,2,1,Direct Dependents
1221,0,60-80,1,1,3,6.0,7330.0,0,1,Self and Spouse
1223,0,60-80,1,3,7,2.0,2435.0,0,0,Self and Spouse
1225,1,60-80,1,1,6,4.0,5250.0,1,0,Self and Spouse
1226,0,18-40,1,3,4,1.0,3930.0,2,1,Direct Dependents
1231,0,40-60,1,3,4,7.0,4900.0,13,0,Peers and Similar Relations
1232,0,80-100,1,1,7,1.0,5310.0,0,1,Self and Spouse
1235,0,40-60,0,5,4,1.0,9620.0,0,1,Self and Spouse
1236,0,18-40,0,5,6,1.0,5600.0,11,1,Lodgers and Non-Family Members
1237,0,18-40,1,5,6,2.0,2545.0,0,0,Self and Spouse
1238,1,18-40,1,1,6,2.0,420.0,0,1,Self and Spouse
1239,0,18-40,1,1,6,2.0,3255.0,1,0,Self and Spouse
1240,0,18-40,1,1,5,1.0,4760.0,10,1,Extended and Distant Relatives
1241,0,60-80,1,1,4,1.0,4760.0,0,0,Self and Spouse
1242,1,60-80,1,1,3,3.0,6305.0,1,1,Self and Spouse
1243,1,40-60,1,1,3,1.0,1980.0,0,1,Self and Spouse
1244,0,40-60,1,1,4,1.0,5330.0,1,0,Self and Spouse
1245,0,18-40,1,5,5,1.0,1980.0,2,1,Direct Dependents
1246,1,60-80,1,1,7,7.0,1825.0,0,1,Self and Spouse
1247,1,40-60,1,1,3,1.0,101.0,1,0,Self and Spouse
1248,0,18-40,1,5,3,1.0,5400.0,2,1,Direct Dependents
1250,1,60-80,1,3,7,4.0,3090.0,0,1,Self and Spouse
1251,0,18-40,1,5,6,5.0,2320.0,2,1,Direct Dependents
1254,1,40-60,1,3,3,1.0,3300.0,0,1,Self and Spouse
1255,0,60-80,1,1,6,3.0,2002.0,0,0,Self and Spouse
1256,1,40-60,1,1,4,1.0,4710.0,1,1,Self and Spouse
1257,0,40-60,1,1,5,4.0,2310.0,0,0,Self and Spouse
1258,1,40-60,1,1,3,1.0,1105.0,1,1,Self and Spouse
1262,0,60-80,1,2,4,3.0,5740.0,0,0,Self and Spouse
1266,1,18-40,1,1,7,2.0,3050.0,0,1,Self and Spouse
1267,0,18-40,1,1,5,1.0,4600.0,1,0,Self and Spouse
1271,0,18-40,1,1,6,1.0,2205.0,0,0,Self and Spouse
1272,0,18-40,1,1,5,1.0,1050.0,1,1,Self and Spouse
1273,1,60-80,1,3,6,2.0,1340.0,0,0,Self and Spouse
1275,1,18-40,1,1,6,1.0,800.0,0,1,Self and Spouse
1276,1,18-40,1,1,7,1.0,3110.0,1,0,Self and Spouse
1280,1,40-60,1,1,3,1.0,7220.0,0,1,Self and Spouse
1281,0,40-60,1,1,3,1.0,4760.0,1,0,Self and Spouse
1283,0,18-40,1,1,7,1.0,9600.0,0,1,Self and Spouse
1284,0,18-40,1,1,7,1.0,8990.0,1,0,Self and Spouse
1285,1,40-60,1,1,4,1.0,4700.0,0,0,Self and Spouse
1286,0,40-60,1,1,6,1.0,300.0,1,1,Self and Spouse
1287,1,60-80,1,1,7,4.0,2310.0,0,0,Self and Spouse
1288,0,60-80,1,1,5,4.0,7340.0,1,1,Self and Spouse
1289,0,18-40,1,1,6,1.0,3310.0,2,0,Direct Dependents
1290,0,18-40,1,1,3,1.0,6260.0,0,1,Self and Spouse
1291,0,18-40,1,1,3,1.0,310.0,1,0,Self and Spouse
1294,0,18-40,1,5,3,1.0,310.0,0,0,Self and Spouse
1296,0,18-40,1,5,3,7.0,4655.0,13,1,Peers and Similar Relations
1300,0,18-40,0,1,5,4.0,4720.0,0,0,Self and Spouse
1301,0,18-40,0,1,2,6.0,4251.0,1,1,Self and Spouse
1307,1,60-80,1,5,7,2.0,5940.0,0,0,Self and Spouse
1309,0,40-60,1,3,4,1.0,8730.0,13,1,Peers and Similar Relations
1310,0,18-40,1,3,5,1.0,2145.0,0,0,Self and Spouse
1313,0,18-40,1,3,3,1.0,6230.0,13,1,Peers and Similar Relations
1314,0,40-60,1,1,6,1.0,5740.0,0,0,Self and Spouse
1315,1,40-60,1,1,4,1.0,440.0,1,1,Self and Spouse
1317,1,40-60,1,1,4,7.0,6200.0,0,1,Self and Spouse
1318,0,40-60,1,1,5,1.0,4720.0,1,0,Self and Spouse
1319,0,18-40,1,5,7,2.0,2545.0,2,1,Direct Dependents
1322,1,18-40,1,1,7,1.0,850.0,1,1,Self and Spouse
1330,1,18-40,1,5,6,1.0,120.0,0,1,Self and Spouse
1331,1,40-60,1,1,4,1.0,136.0,0,1,Self and Spouse
1332,0,40-60,1,1,4,1.0,4760.0,1,0,Self and Spouse
1333,0,18-40,1,5,3,1.0,9620.0,2,1,Direct Dependents
1334,0,18-40,1,1,4,1.0,1010.0,2,1,Direct Dependents
1336,0,18-40,1,1,4,2.0,5160.0,9,0,Extended and Distant Relatives
1337,1,40-60,1,1,5,1.0,440.0,0,1,Self and Spouse
1338,1,40-60,1,1,5,1.0,1530.0,1,0,Self and Spouse
1341,0,40-60,1,1,3,1.0,5850.0,0,0,Self and Spouse
1342,1,40-60,1,1,4,1.0,4850.0,1,1,Self and Spouse
1345,0,18-40,1,3,3,3.0,4130.0,0,0,Self and Spouse
1347,0,18-40,1,3,3,3.0,9122.0,12,0,Peers and Similar Relations
1348,0,60-80,1,3,3,2.0,9645.0,0,0,Self and Spouse
1349,0,18-40,0,5,5,4.0,2205.0,0,1,Self and Spouse
1350,0,40-60,1,1,3,3.0,3710.0,0,1,Self and Spouse
1351,0,40-60,1,1,3,3.0,4010.0,1,0,Self and Spouse
1353,0,60-80,1,1,3,1.0,9130.0,1,0,Self and Spouse
1354,1,18-40,0,1,7,1.0,1021.0,0,1,Self and Spouse
1356,1,18-40,0,5,3,1.0,6230.0,0,1,Self and Spouse
1362,0,40-60,1,3,3,1.0,540.0,0,0,Self and Spouse
1363,0,18-40,1,3,3,1.0,7700.0,2,1,Direct Dependents
1366,0,18-40,1,5,3,1.0,4252.0,0,1,Self and Spouse
1368,0,18-40,1,5,3,1.0,4210.0,12,1,Peers and Similar Relations
1369,0,18-40,1,5,3,1.0,4110.0,12,0,Peers and Similar Relations
1370,0,60-80,1,1,3,7.0,4920.0,0,0,Self and Spouse
1372,0,40-60,1,3,4,1.0,9122.0,2,0,Direct Dependents
1373,0,18-40,1,5,3,1.0,4720.0,7,0,Direct Dependents
1374,0,40-60,1,1,3,1.0,410.0,0,1,Self and Spouse
1375,0,40-60,1,1,5,7.0,5840.0,1,0,Self and Spouse
1380,0,40-60,1,1,3,1.0,5940.0,0,1,Self and Spouse
1381,0,40-60,1,1,3,1.0,5610.0,1,0,Self and Spouse
1382,1,18-40,1,1,6,1.0,800.0,0,1,Self and Spouse
1383,0,18-40,1,1,6,1.0,5160.0,1,0,Self and Spouse
1385,0,60-80,1,1,3,3.0,7340.0,0,1,Self and Spouse
1388,0,18-40,1,5,6,2.0,6200.0,2,1,Direct Dependents
1389,0,40-60,1,1,5,2.0,2545.0,0,0,Self and Spouse
1390,1,60-80,1,1,3,3.0,110.0,1,1,Self and Spouse
1391,1,40-60,1,1,4,1.0,520.0,0,1,Self and Spouse
1392,1,40-60,1,1,6,1.0,9130.0,1,1,Self and Spouse
1393,1,40-60,1,3,7,1.0,4850.0,12,0,Peers and Similar Relations
1396,1,40-60,1,1,7,1.0,1760.0,1,1,Self and Spouse
1401,1,60-80,1,1,6,1.0,1350.0,1,1,Self and Spouse
1402,1,80-100,1,3,6,1.0,4850.0,0,1,Self and Spouse
1404,1,40-60,1,3,3,5.0,1022.0,0,1,Self and Spouse
1406,1,18-40,1,1,3,1.0,4710.0,0,1,Self and Spouse
1410,1,18-40,1,1,4,1.0,4850.0,0,1,Self and Spouse
1411,0,18-40,1,1,4,1.0,5240.0,1,0,Self and Spouse
1417,1,60-80,1,2,6,1.0,750.0,6,1,Older Generation
1418,0,60-80,0,5,3,1.0,4220.0,8,0,Older Generation
1419,1,40-60,0,1,3,7.0,440.0,0,1,Self and Spouse
1420,0,40-60,1,1,4,6.0,5740.0,1,0,Self and Spouse
1423,0,60-80,1,1,5,1.0,5120.0,1,0,Self and Spouse
1428,1,18-40,1,1,6,1.0,705.0,0,1,Self and Spouse
1429,0,18-40,1,1,4,1.0,4510.0,1,0,Self and Spouse
1433,1,40-60,1,1,7,1.0,2100.0,1,1,Self and Spouse
1439,0,40-60,1,1,5,7.0,6260.0,0,1,Self and Spouse
1440,0,18-40,1,1,5,7.0,5740.0,1,0,Self and Spouse
1444,0,40-60,1,5,7,7.0,2310.0,3,0,Direct Dependents
1445,0,40-60,0,5,3,1.0,4720.0,3,0,Direct Dependents
1448,1,60-80,1,1,5,7.0,6355.0,0,1,Self and Spouse
1450,1,60-80,1,1,6,1.0,9030.0,0,1,Self and Spouse
1452,0,18-40,1,5,6,1.0,5400.0,2,0,Direct Dependents
1454,1,40-60,1,1,6,1.0,350.0,1,1,Self and Spouse
1462,0,60-80,1,1,5,4.0,7340.0,1,1,Self and Spouse
1463,1,40-60,1,1,6,1.0,4920.0,0,1,Self and Spouse
1464,0,40-60,0,1,4,1.0,5120.0,1,0,Self and Spouse
1465,0,18-40,1,5,3,1.0,4251.0,2,1,Direct Dependents
1469,1,18-40,1,1,7,2.0,565.0,1,1,Self and Spouse
1475,0,60-80,1,1,6,2.0,9122.0,1,1,Self and Spouse
1477,1,18-40,1,1,6,1.0,136.0,1,1,Self and Spouse
1483,1,40-60,1,1,4,1.0,4710.0,0,1,Self and Spouse
1489,0,18-40,1,1,6,1.0,3255.0,0,0,Self and Spouse
1490,1,18-40,1,1,4,5.0,440.0,1,1,Self and Spouse
1493,1,60-80,1,1,4,1.0,9130.0,0,1,Self and Spouse
1494,0,60-80,1,1,3,1.0,5120.0,1,0,Self and Spouse
1497,0,40-60,1,1,7,3.0,2722.0,0,0,Self and Spouse
1498,1,40-60,1,1,4,1.0,1555.0,1,1,Self and Spouse
1500,1,40-60,1,1,3,1.0,4000.0,0,1,Self and Spouse
1501,0,40-60,1,1,3,1.0,5120.0,1,0,Self and Spouse
1504,1,40-60,1,1,7,3.0,440.0,0,1,Self and Spouse
1506,0,18-40,1,5,4,1.0,6540.0,2,0,Direct Dependents
1509,0,18-40,1,1,4,1.0,2320.0,0,0,Self and Spouse
1510,0,18-40,1,1,6,1.0,2545.0,1,1,Self and Spouse
1511,1,60-80,1,5,7,4.0,2205.0,0,1,Self and Spouse
1512,0,40-60,1,3,3,2.0,4760.0,11,0,Lodgers and Non-Family Members
1513,0,18-40,1,5,6,1.0,3930.0,11,0,Lodgers and Non-Family Members
1515,1,60-80,1,1,4,2.0,9130.0,0,1,Self and Spouse
1517,0,18-40,1,1,3,1.0,8990.0,4,1,Direct Dependents
1519,0,40-60,1,3,3,1.0,7700.0,10,0,Extended and Distant Relatives
1521,0,60-80,1,1,6,3.0,2545.0,0,0,Self and Spouse
1522,0,60-80,1,1,7,1.0,9130.0,1,1,Self and Spouse
1523,0,18-40,1,5,5,1.0,2634.0,2,0,Direct Dependents
1525,0,40-60,1,3,6,1.0,20.0,0,0,Self and Spouse
1526,0,18-40,1,5,3,1.0,4020.0,2,1,Direct Dependents
1527,0,18-40,1,5,3,1.0,4230.0,2,0,Direct Dependents
1528,0,18-40,1,5,3,1.0,9645.0,2,1,Direct Dependents
1529,0,18-40,1,1,6,4.0,2310.0,0,0,Self and Spouse
1530,1,18-40,1,1,7,1.0,800.0,1,1,Self and Spouse
1534,0,18-40,1,1,4,1.0,2545.0,0,0,Self and Spouse
1535,1,18-40,1,1,4,6.0,735.0,1,1,Self and Spouse
1537,0,18-40,1,1,6,1.0,3422.0,0,1,Self and Spouse
1542,0,18-40,0,5,4,1.0,3603.0,0,0,Self and Spouse
1544,0,18-40,1,5,3,1.0,8990.0,13,1,Peers and Similar Relations
1546,0,40-60,0,1,3,5.0,440.0,1,0,Self and Spouse
1547,1,18-40,1,1,3,1.0,1555.0,0,1,Self and Spouse
1555,1,60-80,1,1,6,6.0,710.0,0,1,Self and Spouse
1557,0,18-40,1,1,5,1.0,1006.0,0,0,Self and Spouse
1558,0,18-40,1,1,4,2.0,9130.0,1,1,Self and Spouse
1559,0,18-40,1,1,6,4.0,5820.0,0,0,Self and Spouse
1560,1,18-40,1,1,6,1.0,1108.0,1,1,Self and Spouse
1563,0,18-40,1,1,3,1.0,5510.0,2,0,Direct Dependents
1564,0,18-40,1,1,3,1.0,6230.0,2,1,Direct Dependents
1568,1,40-60,1,1,6,1.0,5510.0,9,1,Extended and Distant Relatives
1570,0,18-40,1,5,3,1.0,5240.0,0,0,Self and Spouse
1573,1,18-40,1,1,4,1.0,6200.0,1,1,Self and Spouse
1576,1,40-60,1,1,6,2.0,2310.0,0,0,Self and Spouse
1577,1,40-60,1,1,5,4.0,1360.0,1,1,Self and Spouse
1580,1,60-80,1,1,4,1.0,5240.0,1,1,Self and Spouse
1581,1,60-80,1,1,7,2.0,5120.0,0,1,Self and Spouse
1583,0,18-40,1,1,4,1.0,3421.0,0,0,Self and Spouse
