,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
1218,0,18-40,1,5,4,1.0,5740.0,17,0,Institutional Residents
1219,0,18-40,1,5,4,2.0,4622.0,17,0,Institutional Residents
1224,1,18-40,1,5,7,1.0,4230.0,17,0,Institutional Residents
1229,0,18-40,1,5,4,1.0,520.0,17,0,Institutional Residents
1232,0,18-40,0,5,3,1.0,4251.0,16,1,Institutional Residents
1233,0,40-60,1,5,3,1.0,6260.0,16,1,Institutional Residents
1236,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1238,0,40-60,1,5,3,1.0,5522.0,17,1,Institutional Residents
1239,0,18-40,1,5,4,1.0,4110.0,17,1,Institutional Residents
1243,0,18-40,1,5,4,1.0,1970.0,17,0,Institutional Residents
1248,0,18-40,1,5,4,1.0,1460.0,17,1,Institutional Residents
1250,0,18-40,1,5,3,1.0,4251.0,16,1,Institutional Residents
1259,0,18-40,1,5,4,1.0,1460.0,17,1,Institutional Residents
1261,0,18-40,1,5,4,2.0,1970.0,17,1,Institutional Residents
1263,0,18-40,1,5,5,4.0,5400.0,17,0,Institutional Residents
1264,0,18-40,1,1,3,1.0,8990.0,16,1,Institutional Residents
1266,0,18-40,1,3,3,1.0,4220.0,16,1,Institutional Residents
1270,0,18-40,1,5,4,4.0,2350.0,17,1,Institutional Residents
1275,0,40-60,1,5,3,4.0,5260.0,16,1,Institutional Residents
1277,0,18-40,1,5,4,1.0,9645.0,17,1,Institutional Residents
1284,0,18-40,0,5,4,1.0,5740.0,17,0,Institutional Residents
1285,0,18-40,0,5,4,1.0,9620.0,17,1,Institutional Residents
1286,1,18-40,1,5,7,1.0,4230.0,17,0,Institutional Residents
1287,0,18-40,1,5,4,1.0,1021.0,17,1,Institutional Residents
1288,0,18-40,0,5,4,1.0,4435.0,17,0,Institutional Residents
1290,0,18-40,1,5,3,1.0,4720.0,16,1,Institutional Residents
1292,1,18-40,1,5,4,1.0,4020.0,17,1,Institutional Residents
1294,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1300,0,18-40,1,5,4,3.0,4435.0,17,0,Institutional Residents
1302,0,40-60,1,1,3,4.0,4251.0,17,1,Institutional Residents
1303,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1308,0,18-40,1,5,4,1.0,1450.0,17,0,Institutional Residents
1309,0,18-40,1,5,4,1.0,5300.0,17,0,Institutional Residents
1315,0,18-40,1,5,4,1.0,4720.0,17,1,Institutional Residents
1316,0,18-40,1,5,4,1.0,5600.0,17,1,Institutional Residents
1317,0,40-60,1,1,3,4.0,2440.0,16,0,Institutional Residents
1318,1,40-60,0,1,6,1.0,2205.0,17,1,Institutional Residents
1319,0,18-40,1,5,4,3.0,5350.0,17,0,Institutional Residents
1320,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1324,0,18-40,1,5,4,1.0,5400.0,17,0,Institutional Residents
1326,0,60-80,0,5,3,1.0,9620.0,17,1,Institutional Residents
1327,0,40-60,1,1,3,4.0,4220.0,16,1,Institutional Residents
1328,0,18-40,1,5,4,1.0,2634.0,17,1,Institutional Residents
1329,0,18-40,1,5,3,1.0,4251.0,17,1,Institutional Residents
1330,0,18-40,1,5,4,4.0,4540.0,17,1,Institutional Residents
1331,0,18-40,0,5,4,1.0,2545.0,17,1,Institutional Residents
1333,0,18-40,0,5,4,1.0,4600.0,17,0,Institutional Residents
1336,0,18-40,1,5,3,1.0,6515.0,16,1,Institutional Residents
1337,0,18-40,1,5,4,1.0,4640.0,17,0,Institutional Residents
1340,0,18-40,1,5,3,1.0,7750.0,16,1,Institutional Residents
1342,0,18-40,1,5,4,1.0,4640.0,17,0,Institutional Residents
1343,0,18-40,1,5,4,6.0,4600.0,17,0,Institutional Residents
1345,0,18-40,1,5,4,2.0,1650.0,17,1,Institutional Residents
1347,0,18-40,0,3,3,4.0,4020.0,16,1,Institutional Residents
1349,0,18-40,1,5,3,1.0,4110.0,17,0,Institutional Residents
1350,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1356,1,60-80,0,3,5,1.0,4710.0,16,1,Institutional Residents
1357,1,18-40,1,5,4,1.0,4622.0,17,1,Institutional Residents
1361,0,18-40,0,5,3,4.0,4220.0,16,1,Institutional Residents
1368,0,18-40,0,5,3,2.0,2905.0,17,0,Institutional Residents
1371,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1374,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
1377,0,18-40,0,4,3,1.0,5240.0,16,0,Institutional Residents
1378,0,18-40,1,5,3,1.0,4720.0,17,1,Institutional Residents
1381,0,40-60,1,5,4,1.0,5610.0,16,1,Institutional Residents
1384,0,18-40,1,5,3,1.0,3603.0,17,0,Institutional Residents
1385,0,18-40,1,5,4,1.0,4020.0,17,0,Institutional Residents
1386,1,40-60,1,3,4,6.0,205.0,16,1,Institutional Residents
1389,0,18-40,1,5,4,4.0,5400.0,17,0,Institutional Residents
1393,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
1396,0,18-40,1,5,4,1.0,4700.0,17,1,Institutional Residents
1399,0,18-40,1,5,4,1.0,5860.0,17,0,Institutional Residents
1400,0,18-40,1,5,5,3.0,8225.0,17,1,Institutional Residents
1404,0,18-40,1,5,3,1.0,6305.0,16,1,Institutional Residents
1415,0,40-60,0,5,4,4.0,3601.0,16,0,Institutional Residents
1416,0,18-40,1,3,3,4.0,7200.0,16,1,Institutional Residents
1418,0,40-60,1,5,0,2.0,9620.0,17,1,Institutional Residents
1420,0,40-60,0,5,4,5.0,5000.0,16,1,Institutional Residents
1422,0,18-40,1,5,4,1.0,5000.0,17,0,Institutional Residents
1426,0,18-40,1,5,4,1.0,750.0,17,0,Institutional Residents
1428,0,18-40,1,5,3,2.0,7340.0,17,1,Institutional Residents
1431,0,40-60,1,3,2,1.0,4210.0,17,1,Institutional Residents
1439,0,18-40,1,5,4,2.0,4950.0,17,1,Institutional Residents
1443,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1444,0,18-40,1,5,4,2.0,4420.0,17,1,Institutional Residents
1450,0,18-40,1,5,4,1.0,8850.0,17,0,Institutional Residents
1451,0,18-40,0,5,4,7.0,310.0,17,1,Institutional Residents
1453,0,40-60,1,5,3,1.0,4020.0,16,1,Institutional Residents
1468,0,40-60,1,5,7,5.0,7720.0,16,1,Institutional Residents
1469,0,18-40,1,5,4,1.0,4740.0,17,0,Institutional Residents
1470,0,18-40,0,5,4,2.0,4621.0,17,1,Institutional Residents
1475,0,40-60,1,1,3,1.0,440.0,17,1,Institutional Residents
1478,0,60-80,0,5,5,1.0,4760.0,16,0,Institutional Residents
1480,0,40-60,0,5,4,2.0,5120.0,17,0,Institutional Residents
1485,0,18-40,1,5,3,1.0,4251.0,17,1,Institutional Residents
1486,0,18-40,1,2,6,4.0,8300.0,16,0,Institutional Residents
1489,0,40-60,1,5,3,6.0,6260.0,16,1,Institutional Residents
1496,0,18-40,1,5,3,1.0,4020.0,17,1,Institutional Residents
1499,0,18-40,0,5,4,1.0,4220.0,17,1,Institutional Residents
1501,0,18-40,1,5,4,1.0,2350.0,17,1,Institutional Residents
1503,0,18-40,0,5,4,1.0,4020.0,16,1,Institutional Residents
1508,0,18-40,1,5,4,1.0,1320.0,17,1,Institutional Residents
1516,0,18-40,0,5,3,2.0,2905.0,17,0,Institutional Residents
1522,0,18-40,1,5,4,2.0,5860.0,17,0,Institutional Residents
1524,0,40-60,1,3,3,1.0,6050.0,16,1,Institutional Residents
1525,0,18-40,0,5,4,2.0,5400.0,17,0,Institutional Residents
1526,0,18-40,0,5,7,2.0,2205.0,17,1,Institutional Residents
1527,0,18-40,1,5,4,1.0,9620.0,16,1,Institutional Residents
1529,0,18-40,0,5,5,1.0,9620.0,17,1,Institutional Residents
1532,0,18-40,1,5,4,1.0,2205.0,17,1,Institutional Residents
1535,0,60-80,1,1,3,4.0,6530.0,16,1,Institutional Residents
1540,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1542,0,18-40,1,5,4,2.0,5320.0,17,0,Institutional Residents
1549,0,18-40,1,5,4,1.0,5400.0,17,1,Institutional Residents
1564,0,18-40,0,5,4,7.0,310.0,17,1,Institutional Residents
1566,0,18-40,1,5,4,1.0,8740.0,17,0,Institutional Residents
1568,0,18-40,1,5,4,4.0,4110.0,17,1,Institutional Residents
1571,0,40-60,0,5,4,4.0,3601.0,16,0,Institutional Residents
1573,0,18-40,1,5,4,1.0,4600.0,17,1,Institutional Residents
1577,0,18-40,1,5,3,6.0,7200.0,16,1,Institutional Residents
1578,1,18-40,1,5,7,1.0,4230.0,17,0,Institutional Residents
1579,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
1586,0,18-40,1,5,3,4.0,4220.0,16,1,Institutional Residents
1588,0,18-40,1,5,3,4.0,3700.0,16,1,Institutional Residents
1594,0,40-60,1,5,7,5.0,7720.0,16,1,Institutional Residents
1595,0,18-40,1,5,4,1.0,4010.0,17,1,Institutional Residents
1597,0,18-40,0,5,4,4.0,5400.0,17,0,Institutional Residents
1606,1,18-40,0,1,3,1.0,8740.0,16,1,Institutional Residents
1607,0,18-40,0,5,4,1.0,4760.0,17,0,Institutional Residents
1608,0,18-40,0,5,4,2.0,5400.0,17,0,Institutional Residents
1612,1,18-40,0,5,4,1.0,1220.0,17,1,Institutional Residents
1616,0,40-60,1,5,3,3.0,6220.0,16,1,Institutional Residents
1617,0,18-40,1,5,4,1.0,4220.0,17,0,Institutional Residents
1622,0,40-60,0,5,3,2.0,4220.0,17,0,Institutional Residents
1624,0,18-40,0,5,3,1.0,9720.0,16,1,Institutional Residents
1625,0,18-40,0,1,4,1.0,2205.0,17,1,Institutional Residents
1626,0,18-40,1,5,3,1.0,6240.0,16,1,Institutional Residents
1629,0,18-40,1,5,4,1.0,735.0,17,0,Institutional Residents
1635,0,18-40,1,1,3,1.0,2770.0,17,0,Institutional Residents
1638,0,18-40,1,5,4,3.0,4435.0,17,1,Institutional Residents
1640,0,18-40,1,5,3,2.0,2545.0,17,1,Institutional Residents
1648,0,18-40,1,5,4,2.0,3605.0,17,1,Institutional Residents
1650,0,18-40,1,5,4,1.0,4055.0,17,0,Institutional Residents
1651,0,40-60,1,5,3,2.0,4220.0,17,0,Institutional Residents
1655,0,18-40,1,1,7,2.0,2545.0,17,1,Institutional Residents
1656,0,18-40,1,5,3,3.0,6230.0,16,1,Institutional Residents
1664,0,18-40,1,5,4,1.0,4010.0,17,0,Institutional Residents
1667,0,18-40,1,5,3,1.0,4720.0,17,0,Institutional Residents
1668,0,18-40,1,5,4,1.0,310.0,17,1,Institutional Residents
1671,0,18-40,1,5,3,1.0,1460.0,17,1,Institutional Residents
1674,1,60-80,0,1,7,1.0,2011.0,16,1,Institutional Residents
1675,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
1678,0,18-40,1,5,4,1.0,5600.0,17,1,Institutional Residents
1680,0,40-60,1,4,4,1.0,8990.0,17,0,Institutional Residents
1682,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1685,0,18-40,0,5,4,3.0,6260.0,16,1,Institutional Residents
1687,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
1689,0,18-40,1,5,4,1.0,6355.0,17,1,Institutional Residents
1692,0,18-40,0,5,4,3.0,4020.0,17,0,Institutional Residents
1696,0,18-40,1,5,4,1.0,4020.0,17,1,Institutional Residents
1698,0,18-40,1,5,4,1.0,5300.0,17,0,Institutional Residents
1702,0,18-40,1,5,4,4.0,5522.0,17,1,Institutional Residents
1703,1,40-60,1,3,3,1.0,6355.0,16,1,Institutional Residents
1706,0,40-60,1,4,4,1.0,8990.0,17,0,Institutional Residents
1707,0,18-40,0,5,4,1.0,4020.0,16,1,Institutional Residents
1709,0,18-40,0,5,3,1.0,6260.0,16,1,Institutional Residents
1711,0,18-40,1,5,4,2.0,5000.0,17,0,Institutional Residents
1716,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1718,0,40-60,0,3,3,4.0,4020.0,16,1,Institutional Residents
1721,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
1722,0,40-60,1,5,3,2.0,8990.0,17,0,Institutional Residents
1726,0,18-40,0,5,4,1.0,5400.0,17,0,Institutional Residents
1729,0,18-40,1,5,4,2.0,5000.0,17,0,Institutional Residents
1734,1,18-40,1,5,4,1.0,4150.0,17,0,Institutional Residents
1735,0,18-40,0,5,3,1.0,4720.0,17,0,Institutional Residents
1736,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1742,1,40-60,1,1,7,1.0,2205.0,17,1,Institutional Residents
1744,0,40-60,0,1,3,4.0,4220.0,16,1,Institutional Residents
1748,0,18-40,1,5,4,2.0,1108.0,17,0,Institutional Residents
1758,0,60-80,1,5,0,2.0,9620.0,17,1,Institutional Residents
1761,0,18-40,1,5,3,1.0,4251.0,17,1,Institutional Residents
1762,0,40-60,1,3,4,3.0,9620.0,16,1,Institutional Residents
1763,0,18-40,0,5,4,1.0,1460.0,17,0,Institutional Residents
1765,0,18-40,1,5,3,1.0,2920.0,17,0,Institutional Residents
1767,0,40-60,0,1,3,1.0,8920.0,16,1,Institutional Residents
1771,0,18-40,1,5,4,1.0,4740.0,17,0,Institutional Residents
1775,0,18-40,1,5,4,1.0,1320.0,17,1,Institutional Residents
1779,0,40-60,1,1,3,6.0,7200.0,16,1,Institutional Residents
1780,0,18-40,0,5,4,2.0,4220.0,17,0,Institutional Residents
1781,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
1785,0,40-60,0,3,3,7.0,9122.0,17,1,Institutional Residents
1789,0,18-40,1,5,4,2.0,4640.0,17,1,Institutional Residents
1790,0,40-60,1,5,3,2.0,2006.0,17,1,Institutional Residents
1793,0,18-40,1,5,4,1.0,4010.0,17,1,Institutional Residents
1794,0,40-60,1,1,0,6.0,440.0,17,0,Institutional Residents
1796,0,18-40,1,5,3,1.0,4720.0,17,0,Institutional Residents
1798,0,18-40,1,5,4,1.0,5860.0,17,0,Institutional Residents
1800,0,40-60,0,3,5,4.0,4220.0,16,1,Institutional Residents
1806,0,18-40,1,5,3,1.0,8990.0,16,1,Institutional Residents
1814,0,40-60,1,1,3,4.0,2440.0,16,0,Institutional Residents
1819,0,18-40,1,5,3,1.0,6260.0,16,1,Institutional Residents
1820,0,18-40,1,5,4,1.0,4230.0,17,0,Institutional Residents
1822,0,18-40,1,5,5,1.0,4720.0,17,0,Institutional Residents
1823,0,40-60,0,1,3,4.0,2350.0,16,1,Institutional Residents
1826,0,18-40,0,1,4,1.0,7800.0,17,0,Institutional Residents
1827,0,18-40,1,5,3,1.0,9645.0,17,1,Institutional Residents
1830,0,18-40,0,5,3,1.0,4000.0,16,1,Institutional Residents
1835,0,18-40,1,5,3,1.0,4760.0,17,1,Institutional Residents
1837,0,18-40,1,5,3,1.0,4640.0,17,0,Institutional Residents
1841,0,18-40,1,5,3,1.0,4110.0,17,0,Institutional Residents
1842,0,18-40,1,5,4,1.0,4720.0,17,1,Institutional Residents
1847,0,18-40,1,5,4,1.0,4030.0,17,0,Institutional Residents
1848,0,40-60,1,3,3,1.0,6410.0,16,1,Institutional Residents
1850,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
1854,0,18-40,1,5,4,1.0,4435.0,17,0,Institutional Residents
1855,0,18-40,0,5,4,1.0,1105.0,17,0,Institutional Residents
1856,0,18-40,1,5,6,1.0,4350.0,17,0,Institutional Residents
1858,0,18-40,0,5,4,1.0,4251.0,17,1,Institutional Residents
1860,0,18-40,0,5,4,1.0,3930.0,17,1,Institutional Residents
1865,0,40-60,1,1,4,1.0,4000.0,17,1,Institutional Residents
1870,0,18-40,1,5,6,7.0,310.0,17,1,Institutional Residents
1878,0,18-40,1,1,3,6.0,4020.0,16,1,Institutional Residents
1881,0,18-40,1,5,4,1.0,4030.0,17,1,Institutional Residents
1882,0,18-40,1,5,4,1.0,5165.0,17,0,Institutional Residents
1887,0,18-40,0,5,3,6.0,4500.0,16,1,Institutional Residents
1888,0,18-40,1,5,4,1.0,1970.0,17,0,Institutional Residents
1891,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1892,1,18-40,0,1,0,1.0,9600.0,16,1,Institutional Residents
1893,0,18-40,1,5,4,1.0,4030.0,17,0,Institutional Residents
1902,0,18-40,0,5,4,1.0,4120.0,17,1,Institutional Residents
1903,0,18-40,0,5,3,1.0,4110.0,16,0,Institutional Residents
1906,0,18-40,1,5,5,1.0,4720.0,17,0,Institutional Residents
1907,0,18-40,0,1,4,1.0,2205.0,17,1,Institutional Residents
1909,0,18-40,1,5,6,1.0,1021.0,17,1,Institutional Residents
1911,0,18-40,0,5,4,1.0,5240.0,17,1,Institutional Residents
1913,0,18-40,1,5,4,1.0,4251.0,17,1,Institutional Residents
1914,0,40-60,0,1,3,1.0,9640.0,17,1,Institutional Residents
1916,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
1917,0,18-40,1,5,4,2.0,3960.0,17,0,Institutional Residents
1921,0,40-60,1,5,0,2.0,8990.0,17,0,Institutional Residents
1923,0,18-40,1,5,4,1.0,3960.0,17,1,Institutional Residents
1925,0,18-40,1,5,4,1.0,1970.0,17,0,Institutional Residents
1927,0,40-60,0,1,3,1.0,4020.0,16,1,Institutional Residents
1935,0,18-40,1,5,4,4.0,2180.0,16,1,Institutional Residents
1936,0,18-40,1,5,3,1.0,8140.0,16,1,Institutional Residents
1939,0,18-40,1,5,4,1.0,1320.0,17,1,Institutional Residents
1942,1,18-40,0,5,4,4.0,2545.0,17,0,Institutional Residents
1943,0,18-40,1,5,4,1.0,3648.0,17,0,Institutional Residents
1948,0,18-40,1,5,3,1.0,5010.0,17,0,Institutional Residents
1949,0,40-60,1,5,3,2.0,2006.0,17,1,Institutional Residents
1950,0,18-40,1,5,4,1.0,4230.0,17,1,Institutional Residents
1952,0,18-40,1,5,4,1.0,4030.0,17,0,Institutional Residents
1955,1,18-40,1,5,7,1.0,4230.0,17,0,Institutional Residents
1956,0,18-40,1,5,4,1.0,4030.0,17,0,Institutional Residents
1959,0,18-40,1,5,4,1.0,8250.0,17,0,Institutional Residents
1961,0,18-40,0,1,3,1.0,7200.0,16,1,Institutional Residents
1963,0,18-40,1,5,4,1.0,2205.0,17,1,Institutional Residents
1970,0,40-60,0,5,3,4.0,3940.0,16,1,Institutional Residents
1975,0,18-40,1,5,4,1.0,2545.0,17,1,Institutional Residents
1976,0,18-40,0,5,4,6.0,6260.0,17,1,Institutional Residents
1977,0,18-40,0,5,4,1.0,4120.0,17,1,Institutional Residents
1981,0,18-40,1,5,4,1.0,4010.0,17,1,Institutional Residents
1985,0,18-40,1,5,4,4.0,3960.0,17,0,Institutional Residents
1987,0,40-60,1,1,3,1.0,6515.0,16,1,Institutional Residents
1990,0,18-40,1,5,4,1.0,5240.0,17,1,Institutional Residents
1992,0,80-100,1,5,7,2.0,2205.0,17,1,Institutional Residents
1993,0,18-40,1,5,4,1.0,4020.0,17,0,Institutional Residents
1996,0,18-40,1,5,4,2.0,4640.0,17,0,Institutional Residents
2002,0,18-40,0,5,4,2.0,9645.0,17,1,Institutional Residents
2006,0,18-40,1,1,2,2.0,2850.0,16,1,Institutional Residents
2009,0,18-40,1,5,3,7.0,6260.0,16,1,Institutional Residents
2012,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2015,0,18-40,1,5,4,1.0,4710.0,17,1,Institutional Residents
2022,0,18-40,1,5,3,1.0,4251.0,17,1,Institutional Residents
2027,0,40-60,1,3,3,1.0,6410.0,16,1,Institutional Residents
2029,0,40-60,0,3,3,4.0,4020.0,16,1,Institutional Residents
2030,0,18-40,1,5,4,4.0,4030.0,17,1,Institutional Residents
2033,0,18-40,1,5,4,1.0,4020.0,17,1,Institutional Residents
2035,0,40-60,1,3,3,6.0,6260.0,16,1,Institutional Residents
2039,0,18-40,1,5,4,1.0,4230.0,17,0,Institutional Residents
2040,0,40-60,1,5,0,2.0,9720.0,17,1,Institutional Residents
2047,0,18-40,1,5,4,4.0,230.0,17,0,Institutional Residents
2049,0,40-60,1,3,3,1.0,6260.0,17,1,Institutional Residents
2050,0,18-40,0,5,4,4.0,5320.0,17,0,Institutional Residents
2051,0,18-40,1,5,4,1.0,4640.0,17,0,Institutional Residents
2053,0,40-60,1,3,3,1.0,6260.0,17,1,Institutional Residents
2055,0,18-40,0,5,4,1.0,9620.0,17,1,Institutional Residents
2056,0,18-40,1,5,4,2.0,2060.0,17,0,Institutional Residents
2058,0,60-80,1,3,6,2.0,340.0,16,0,Institutional Residents
2060,0,40-60,1,1,4,1.0,4720.0,17,0,Institutional Residents
2061,0,18-40,0,5,3,1.0,9720.0,16,1,Institutional Residents
2063,0,18-40,1,5,3,2.0,9760.0,16,1,Institutional Residents
2064,0,40-60,1,5,3,2.0,2006.0,17,1,Institutional Residents
2070,0,18-40,1,5,3,1.0,5400.0,17,0,Institutional Residents
2071,0,18-40,1,5,4,1.0,8740.0,17,1,Institutional Residents
2073,0,18-40,1,5,4,1.0,735.0,17,0,Institutional Residents
2074,0,18-40,1,5,5,1.0,4030.0,17,1,Institutional Residents
2079,0,18-40,0,3,4,4.0,4220.0,16,1,Institutional Residents
2080,0,18-40,1,5,4,2.0,1555.0,17,0,Institutional Residents
2082,0,18-40,1,5,4,4.0,5522.0,17,1,Institutional Residents
2087,0,18-40,0,5,3,1.0,7750.0,16,1,Institutional Residents
2091,0,40-60,0,3,3,3.0,4220.0,16,1,Institutional Residents
2092,0,18-40,1,3,2,7.0,7200.0,16,1,Institutional Residents
2096,0,18-40,1,5,4,4.0,6260.0,17,1,Institutional Residents
2097,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
2099,0,18-40,1,5,3,1.0,5400.0,17,0,Institutional Residents
2103,1,18-40,1,3,3,6.0,205.0,16,1,Institutional Residents
2105,1,18-40,1,5,4,4.0,2205.0,17,0,Institutional Residents
2107,0,18-40,1,5,4,1.0,9610.0,17,1,Institutional Residents
2109,0,18-40,1,5,4,4.0,2350.0,17,0,Institutional Residents
2111,0,18-40,1,5,3,4.0,4500.0,16,1,Institutional Residents
2113,0,40-60,1,5,3,2.0,2006.0,17,1,Institutional Residents
2114,0,18-40,1,5,4,2.0,2002.0,17,0,Institutional Residents
2116,0,18-40,1,5,3,1.0,1900.0,16,1,Institutional Residents
2117,0,18-40,1,5,3,2.0,5400.0,17,0,Institutional Residents
2119,0,18-40,0,5,3,1.0,8030.0,16,1,Institutional Residents
2122,1,18-40,0,5,4,1.0,1220.0,17,1,Institutional Residents
2124,0,18-40,0,5,5,1.0,9620.0,17,1,Institutional Residents
2130,0,18-40,1,5,4,1.0,9130.0,17,0,Institutional Residents
2137,0,18-40,1,5,4,1.0,1555.0,17,1,Institutional Residents
2138,0,40-60,1,5,3,2.0,2006.0,17,1,Institutional Residents
2139,0,18-40,1,5,4,3.0,6730.0,17,1,Institutional Residents
2140,0,18-40,1,5,4,1.0,1970.0,17,0,Institutional Residents
2143,0,18-40,1,5,4,1.0,4700.0,17,1,Institutional Residents
2144,0,18-40,0,5,4,1.0,4720.0,17,0,Institutional Residents
2145,0,18-40,1,5,4,1.0,4110.0,17,0,Institutional Residents
2147,0,18-40,1,5,3,1.0,4020.0,16,1,Institutional Residents
2148,0,40-60,1,5,3,2.0,8990.0,17,0,Institutional Residents
2150,0,18-40,1,5,3,1.0,4720.0,16,1,Institutional Residents
2152,0,18-40,1,5,4,3.0,4251.0,17,1,Institutional Residents
2160,0,18-40,1,5,3,1.0,2545.0,17,1,Institutional Residents
2164,0,18-40,0,5,4,1.0,4120.0,17,1,Institutional Residents
2166,0,18-40,1,5,4,1.0,9620.0,17,0,Institutional Residents
2167,0,18-40,1,5,3,1.0,2920.0,17,0,Institutional Residents
2169,0,18-40,1,5,4,1.0,4760.0,17,1,Institutional Residents
2174,0,40-60,1,1,4,2.0,5940.0,17,1,Institutional Residents
2178,0,40-60,0,1,3,1.0,9640.0,17,1,Institutional Residents
2181,0,18-40,1,1,3,4.0,9620.0,16,1,Institutional Residents
2186,0,18-40,1,5,3,4.0,8990.0,16,0,Institutional Residents
2192,0,18-40,0,5,4,1.0,5300.0,17,0,Institutional Residents
2201,0,18-40,1,5,2,2.0,4220.0,17,0,Institutional Residents
2205,0,18-40,1,5,4,1.0,5240.0,17,0,Institutional Residents
2207,0,40-60,0,5,4,4.0,4020.0,16,1,Institutional Residents
2210,0,18-40,1,5,4,1.0,750.0,17,1,Institutional Residents
2214,0,18-40,1,5,4,1.0,9130.0,17,0,Institutional Residents
2215,0,18-40,1,5,4,1.0,520.0,17,0,Institutional Residents
2218,0,18-40,1,5,4,4.0,7010.0,17,1,Institutional Residents
2219,0,18-40,1,5,3,1.0,6260.0,16,1,Institutional Residents
2220,0,18-40,0,5,4,1.0,4030.0,17,0,Institutional Residents
2221,0,18-40,1,5,4,2.0,4622.0,17,0,Institutional Residents
2224,0,18-40,1,5,4,1.0,8130.0,16,1,Institutional Residents
2226,0,40-60,1,1,4,1.0,9365.0,17,1,Institutional Residents
2227,0,18-40,0,5,4,1.0,2006.0,17,1,Institutional Residents
2228,0,18-40,0,5,4,1.0,4622.0,17,0,Institutional Residents
2231,0,18-40,1,5,4,1.0,4720.0,17,0,Institutional Residents
2233,0,18-40,1,5,4,1.0,9645.0,17,1,Institutional Residents
2234,0,18-40,1,5,4,2.0,2545.0,17,0,Institutional Residents
2236,0,80-100,1,5,7,2.0,2205.0,17,1,Institutional Residents
2238,0,18-40,1,5,4,2.0,1650.0,17,1,Institutional Residents
2241,0,18-40,1,5,4,1.0,4710.0,17,1,Institutional Residents
2242,0,18-40,1,5,4,1.0,2633.0,17,0,Institutional Residents
2243,0,18-40,1,5,4,1.0,2634.0,17,1,Institutional Residents
2244,0,40-60,1,5,0,2.0,9720.0,17,1,Institutional Residents
2245,0,18-40,1,5,4,1.0,4760.0,17,0,Institutional Residents
2248,0,18-40,1,5,5,4.0,5400.0,17,0,Institutional Residents
2251,0,18-40,1,5,4,1.0,4965.0,17,0,Institutional Residents
2252,0,60-80,0,2,3,4.0,4251.0,16,1,Institutional Residents
2254,0,18-40,0,5,3,1.0,4600.0,17,0,Institutional Residents
2255,0,40-60,0,5,3,1.0,7950.0,16,1,Institutional Residents
2260,0,18-40,1,5,4,1.0,9130.0,17,0,Institutional Residents
2263,0,18-40,1,3,2,1.0,8140.0,16,1,Institutional Residents
2267,0,18-40,1,5,4,1.0,4020.0,17,0,Institutional Residents
2268,0,18-40,1,5,4,1.0,9620.0,17,1,Institutional Residents
2274,0,18-40,0,5,3,1.0,7750.0,16,1,Institutional Residents
